pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF17111	Pigment biosynthesis cluster protein PigL N-terminal	1	0.006	0.008	2
PF01266	FAD dependent oxidoreductase	1	0.006	0.008	1
PF02042	RWP-RK domain	1	0.006	0.008	1
PF08447	PAS fold	1	0.006	0.008	1
PF09394	Chagasin family peptidase inhibitor I42	1	0.006	0.008	1
PF04471	Restriction endonuclease	1	0.006	0.008	1
PF01548	Transposase	1	0.006	0.008	1
PF05050	Methyltransferase FkbM domain	1	0.006	0.008	2
PF01661	Macro domain	1	0.006	0.008	2
PF00644	Poly(ADP-ribose) polymerase catalytic domain	1	0.006	0.008	2
PF16095	C-terminal of Roc, COR-A domain	1	0.006	0.008	1
PF03166	MH2 domain	1	0.006	0.008	1
PF02931	Neurotransmitter-gated ion-channel ligand binding domain	1	0.006	0.008	1
PF00098	Zinc knuckle	1	0.006	0.008	1
PF02902	Ulp1 protease family, C-terminal catalytic domain	1	0.006	0.008	2
PF00643	B-box zinc finger	1	0.006	0.008	1
PF02932	Neurotransmitter-gated ion-channel transmembrane region	1	0.006	0.008	1
PF00080	Copper/zinc superoxide dismutase (SODC)	1	0.006	0.008	1
PF01026	TatD related DNase	1	0.006	0.008	1
PF03732	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	1	0.006	0.008	1
PF14529	Endonuclease-reverse transcriptase	1	0.006	0.008	1
PF13230	Glutamine amidotransferases class-II	1	0.006	0.008	1
PF04107	Glutamate-cysteine ligase family 2(GCS2)	1	0.006	0.008	1
PF12867	DinB superfamily	1	0.006	0.008	1
PF13387	Lnb N-terminal periplasmic domain	1	0.006	0.008	1
PF01645	Conserved region in glutamate synthase	1	0.006	0.008	1
PF25225	Domain of unknown function (DUF7843)	1	0.006	0.008	1
PF11319	Type VI secretion system VasI, EvfG, VC_A0118	1	0.006	0.008	1
PF11220	Protein of unknown function (DUF3015)	1	0.006	0.008	1
PF07040	Protein of unknown function (DUF1326)	1	0.006	0.008	1
PF09360	Iron-binding zinc finger CDGSH type	1	0.006	0.008	1
PF11301	Protein of unknown function (DUF3103)	1	0.006	0.008	1
PF04069	Substrate binding domain of ABC-type glycine betaine transport system	1	0.006	0.008	1
PF17964	Bacterial Ig domain	1	0.006	0.008	1
PF12840	Helix-turn-helix domain	1	0.006	0.008	1
PF04892	VanZ/LLP1	1	0.006	0.008	1
PF03734	L,D-transpeptidase catalytic domain	1	0.006	0.008	1
PF05362	Lon protease (S16) C-terminal proteolytic domain	1	0.006	0.008	1
PF00081	Iron/manganese superoxide dismutases, alpha-hairpin domain	1	0.006	0.008	1
PF02777	Iron/manganese superoxide dismutases, C-terminal domain	1	0.006	0.008	1
PF17900	Peptidase M1 N-terminal domain	1	0.006	0.008	1
PF11838	ERAP1-like C-terminal domain	1	0.006	0.008	1
PF02446	4-alpha-glucanotransferase	1	0.006	0.008	1
PF01433	Peptidase family M1 domain	1	0.006	0.008	1
PF02995	Protein of unknown function (DUF229)	1	0.006	0.008	2
PF01534	Frizzled/Smoothened family membrane region	1	0.006	0.008	2
PF01392	Fz domain	1	0.006	0.008	2
PF00137	ATP synthase subunit C	1	0.006	0.008	1
PF00780	CNH domain	1	0.006	0.008	1
PF00610	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)	1	0.006	0.008	1
PF15405	Pleckstrin homology domain	1	0.006	0.008	1
PF00621	RhoGEF domain	1	0.006	0.008	1
PF21953	NAD nucleotidase, C-terminal domain	1	0.006	0.008	1
PF03371	PRP38 family	1	0.006	0.008	1
PF02897	Prolyl oligopeptidase, N-terminal beta-propeller domain	1	0.006	0.008	1
PF00326	Prolyl oligopeptidase family	1	0.006	0.008	1
PF02668	Taurine catabolism dioxygenase TauD, TfdA family	1	0.006	0.008	1
PF07995	Glucose / Sorbosone dehydrogenase	1	0.006	0.008	1
PF26053	Scytalone dehydratase-like protein Arp1, N-terminal domain	1	0.006	0.008	1
PF00387	Phosphatidylinositol-specific phospholipase C, Y domain	1	0.006	0.008	1
PF00388	Phosphatidylinositol-specific phospholipase C, X domain	1	0.006	0.008	1
PF25545	Domain of unknown function (DUF7924)	1	0.006	0.008	1
PF12697	Alpha/beta hydrolase family	1	0.006	0.008	1
PF21274	Aromatic-ring hydroxylase, C-terminal	1	0.006	0.008	1
PF12311	Protein of unknown function (DUF3632)	1	0.006	0.008	1
PF07859	alpha/beta hydrolase fold	1	0.006	0.008	1
PF01145	SPFH domain / Band 7 family	1	0.006	0.008	1
PF23189	Uncharacterised protein family (UPF0261) C-terminal domain	1	0.006	0.008	1
PF08156	NOP5NT (NUC127) domain	1	0.006	0.008	1
PF04909	Amidohydrolase	1	0.006	0.008	1
PF06792	Uncharacterised protein family (UPF0261) N-terminal domain	1	0.006	0.008	1
PF18380	Holliday junction resolvase Gen1 C-terminal domain	1	0.006	0.008	1
PF01798	snoRNA binding domain, fibrillarin	1	0.006	0.008	1
PF03328	HpcH/HpaI aldolase/citrate lyase	1	0.006	0.008	1
PF23681	ATP-dependent rRNA helicase SPB4-like, C-terminal tail	1	0.006	0.008	1
PF00022	Actin	1	0.006	0.008	1
PF01992	ATP synthase (C/AC39) subunit	1	0.006	0.008	1
PF09370	Phosphoenolpyruvate hydrolase-like	1	0.006	0.008	1
PF08450	SMP-30/Gluconolactonase/LRE-like region	1	0.006	0.008	1
PF14893	PNMA-like, C-terminal domain	1	0.006	0.008	1
PF03175	DNA polymerase type B, organellar and viral	1	0.006	0.008	1
PF17917	RNase H-like domain found in reverse transcriptase	1	0.006	0.008	1
PF13975	gag-polyprotein putative aspartyl protease	1	0.006	0.008	1
PF00665	Integrase core domain	1	0.006	0.008	1
PF17919	RNase H-like domain found in reverse transcriptase	1	0.006	0.008	1
PF17921	Integrase zinc binding domain	1	0.006	0.008	1
PF18738	DZIP3/ hRUL138-like HEPN	1	0.006	0.008	2
PF20231	Family of unknown function (DUF6589)	1	0.006	0.008	1
PF15454	Late endosomal/lysosomal adaptor and MAPK and MTOR activator	1	0.006	0.008	1
PF00857	Isochorismatase domain	1	0.006	0.008	1
PF09759	Spinocerebellar ataxia type 10 protein domain	1	0.006	0.008	1
PF00664	ABC transporter transmembrane region	1	0.006	0.008	1
PF06391	CDK-activating kinase assembly factor MAT1	1	0.006	0.008	1
PF25061	Fungal RNA-binding domain	1	0.006	0.008	1
PF00487	Fatty acid desaturase	1	0.006	0.008	1
PF12349	Sterol-sensing domain of SREBP cleavage-activation	1	0.006	0.008	1
PF16414	Niemann-Pick C1 N terminus	1	0.006	0.008	1
PF22314	NPC1, middle luminal domain	1	0.006	0.008	1
PF17121	Zinc finger, C3HC4 type (RING finger)	1	0.006	0.008	1
PF10360	Protein of unknown function (DUF2433)	1	0.006	0.008	1
PF13758	Prefoldin subunit	1	0.006	0.008	1
PF25780	IPO5-like, TPR repeats	1	0.006	0.008	1
PF05577	Serine carboxypeptidase S28	1	0.006	0.008	1
PF12927	Domain of unknown function (DUF3835)	1	0.006	0.008	1
PF19030	Thrombospondin type 1 domain	1	0.006	0.008	1
PF15472	Domain of unknown function (DUF4638)	1	0.006	0.008	1
PF19236	ADAMTS cysteine-rich domain	1	0.006	0.008	1
PF01582	TIR domain	1	0.006	0.008	4
PF01612	3'-5' exonuclease	1	0.006	0.008	1
PF02888	Calmodulin binding domain	1	0.006	0.008	1
PF01463	Leucine rich repeat C-terminal domain	1	0.006	0.008	1
PF03147	Ferredoxin-fold anticodon binding domain	1	0.006	0.008	1
PF03530	Calcium-activated SK potassium channel	1	0.006	0.008	1
PF00752	XPG N-terminal domain	1	0.006	0.008	1
PF13445	RING-type zinc-finger	1	0.006	0.008	1
PF15912	Virilizer, N-terminal	1	0.006	0.008	1
PF01421	Reprolysin (M12B) family zinc metalloprotease	1	0.006	0.008	1
PF07885	Ion channel	1	0.006	0.008	1
PF08686	PLAC (protease and lacunin) domain	1	0.006	0.008	1
PF00728	Glycosyl hydrolase family 20, catalytic domain	1	0.006	0.008	1
PF12572	Protein of unknown function (DUF3752)	1	0.006	0.008	1
PF00198	2-oxoacid dehydrogenases acyltransferase (catalytic domain)	1	0.006	0.008	1
PF18759	Plavaka transposase	1	0.006	0.008	1
PF01218	Coproporphyrinogen III oxidase	1	0.006	0.008	1
PF16657	Maltogenic Amylase, C-terminal domain	1	0.006	0.008	1
PF11735	Cryptococcal mannosyltransferase 1	1	0.006	0.008	1
PF00128	Alpha amylase, catalytic domain	1	0.006	0.008	1
PF20153	Family of unknown function (DUF6535)	1	0.006	0.008	1
PF00364	Biotin-requiring enzyme	1	0.006	0.008	1
PF02817	e3 binding domain	1	0.006	0.008	1
PF08698	Fcf2 pre-rRNA processing	1	0.006	0.008	1
PF02535	ZIP Zinc transporter	1	0.006	0.008	1
PF06026	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)	1	0.006	0.008	1
PF00485	Phosphoribulokinase / Uridine kinase family	1	0.006	0.008	1
PF10436	Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase	1	0.006	0.008	1
PF01256	NAD(P)H-hydrate dehydratase	1	0.006	0.008	1
PF00657	GDSL-like Lipase/Acylhydrolase	1	0.006	0.008	1
PF02493	MORN repeat	1	0.006	0.008	1
PF12624	VPS13-like family N-terminal region	1	0.006	0.008	1
PF01253	Translation initiation factor SUI1	1	0.006	0.008	1
PF25036	Vacuolar-sorting associated protein 13, adaptor binding domain	1	0.006	0.008	1
PF10498	Intra-flagellar transport protein 57	1	0.006	0.008	1
PF03372	Endonuclease/Exonuclease/phosphatase family	1	0.006	0.008	1
PF12799	Leucine Rich repeats (2 copies)	1	0.006	0.008	1
PF13344	Haloacid dehalogenase-like hydrolase	1	0.006	0.008	1
PF15926	E3 ubiquitin-protein ligase RNF220	1	0.006	0.008	1
PF25037	Intermembrane lipid transfer protein VPS13, C-terminal	1	0.006	0.008	1
PF00814	tRNA N6-adenosine threonylcarbamoyltransferase	1	0.006	0.008	1
PF00439	Bromodomain	1	0.006	0.008	1
PF12657	Transcription factor IIIC subunit delta bet-propeller domain	1	0.006	0.008	1
PF02636	Putative S-adenosyl-L-methionine-dependent methyltransferase	1	0.006	0.008	1
PF17035	Bromodomain extra-terminal - transcription regulation	1	0.006	0.008	1
PF01753	MYND finger	1	0.006	0.008	1
PF07976	Phenol hydroxylase, C-terminal dimerisation domain	1	0.006	0.008	1
PF09488	Mannosyl-3-phosphoglycerate synthase (osmo_MPGsynth)	1	0.006	0.008	1
PF10342	Kre9/KNH-like N-terminal Ig-like domain	1	0.006	0.008	1
PF05922	Peptidase inhibitor I9	1	0.006	0.008	1
PF09532	FDF domain	1	0.006	0.008	1
PF00476	DNA polymerase family A	1	0.006	0.008	1
PF03151	Triose-phosphate Transporter family	1	0.006	0.008	1
PF05721	Phytanoyl-CoA dioxygenase (PhyH)	1	0.006	0.008	1
PF08733	PalH/RIM21	1	0.006	0.008	1
PF01933	2-phospho-L-lactate transferase CofD	1	0.006	0.008	1
PF03853	YjeF-related protein N-terminus	1	0.006	0.008	1
PF05891	AdoMet dependent proline di-methyltransferase	1	0.006	0.008	1
PF21666	Domain of unknown function DUF4246, N-terminal	1	0.006	0.008	1
PF12829	Transcriptional regulation of mitochondrial recombination	1	0.006	0.008	1
PF14033	Protein of unknown function (DUF4246)	1	0.006	0.008	1
PF18136	DNA mitochondrial polymerase exonuclease domain	1	0.006	0.008	1
PF00481	Protein phosphatase 2C	1	0.006	0.008	1
PF10186	Vacuolar sorting 38 and autophagy-related subunit 14	1	0.006	0.008	1
PF01758	Sodium Bile acid symporter family	1	0.006	0.008	1
PF04577	Glycosyltransferase 61	1	0.006	0.008	1
PF01722	BolA-like protein	1	0.006	0.008	1
PF13405	EF-hand domain	1	0.006	0.008	1
PF00089	Trypsin	1	0.006	0.008	1
PF07701	Heme NO binding associated	1	0.006	0.008	1
PF00329	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	1	0.006	0.008	1
PF16507	Proteasome activator complex subunit 4, mid HEAT repeats region	1	0.006	0.008	1
PF11919	Proteasome activator complex subunit 4-like, C-terminal	1	0.006	0.008	1
PF12783	Mon2/Sec7/BIG1-like, HUS domain	1	0.006	0.008	1
PF23096	Proteasome activator complex subunit 4-like, HEAT repeat-like	1	0.006	0.008	1
PF16206	C-terminal region of Mon2 protein	1	0.006	0.008	1
PF16213	Mon2/Sec7/BIG1-like, dimerisation and cyclophilin-binding domain	1	0.006	0.008	1
PF16547	Proteasome-substrate-size regulator, N-terminal	1	0.006	0.008	1
PF00179	Ubiquitin-conjugating enzyme	1	0.006	0.008	1
PF12550	Transcriptional activator of glycolytic enzymes	1	0.006	0.008	1
PF28561	Required for respiratory growth protein 1 C-terminal domain	1	0.006	0.008	1
PF02779	Transketolase, pyrimidine binding domain	1	0.006	0.008	1
PF25525	Serine/threonine-protein kinase D1-like, ubiquitin-like domain	1	0.006	0.008	1
PF13087	AAA domain	1	0.006	0.008	1
PF21144	Intron-binding protein aquarius insert domain	1	0.006	0.008	1
PF21143	Intron-binding protein aquarius, beta-barrel	1	0.006	0.008	1
PF02453	Reticulon	1	0.006	0.008	1
PF06472	ABC transporter transmembrane region 2	1	0.006	0.008	1
PF07699	Tyrosine-protein kinase ephrin type A/B receptor-like	1	0.006	0.008	1
PF02221	ML domain	1	0.006	0.008	2
PF16870	2-oxoglutarate dehydrogenase C-terminal	1	0.006	0.008	1
PF00130	Phorbol esters/diacylglycerol binding domain (C1 domain)	1	0.006	0.008	1
PF16399	Intron-binding protein aquarius N-terminal	1	0.006	0.008	1
PF13086	AAA domain	1	0.006	0.008	1
PF00169	PH domain	1	0.006	0.008	1
PF00676	Dehydrogenase E1 component	1	0.006	0.008	1
PF02731	SKIP/SNW domain	1	0.006	0.008	1
PF27108	Pygopus, PHD-type zinc finger	1	0.006	0.008	1
PF22486	MATH domain	1	0.006	0.008	1
PF07801	Protein of unknown function (DUF1647)	1	0.006	0.008	1
PF01391	Collagen triple helix repeat (20 copies)	1	0.006	0.008	1
PF08719	NADAR domain	1	0.006	0.008	1
PF03564	Protein of unknown function (DUF1759)	1	0.006	0.008	1
PF22600	Poly(A) RNA polymerase, mitochondrial-like, central palm domain	1	0.006	0.008	1
PF05380	Pao retrotransposon-like RNaseH-like domain	1	0.006	0.008	1
PF04500	FLYWCH zinc finger domain	1	0.006	0.008	1
PF02892	BED zinc finger	1	0.006	0.008	1
PF03368	Dicer dimerisation domain	1	0.006	0.008	1
PF00079	Serpin (serine protease inhibitor)	1	0.006	0.008	4
PF09787	Golgin subfamily A member 5	1	0.006	0.008	1
PF15387	Domain of unknown function (DUF4611)	1	0.006	0.008	1
PF00636	Ribonuclease III domain	1	0.006	0.008	1
PF20932	Dicer, dsRNA-binding domain	1	0.006	0.008	1
PF25804	Nesprin-3 domain	1	0.006	0.008	1
PF05770	Inositol 1,3,4-trisphosphate 5/6-kinase ATP-grasp domain	1	0.006	0.008	1
PF00307	Calponin homology (CH) domain	1	0.006	0.008	1
PF15190	Transmembrane protein 251	1	0.006	0.008	1
PF01271	Granin (chromogranin or secretogranin)	1	0.006	0.008	1
PF00462	Glutaredoxin	1	0.006	0.008	1
PF25803	Nesprin-1, spectrin repeats	1	0.006	0.008	1
PF00046	Homeodomain	1	0.006	0.008	1
PF02170	PAZ domain	1	0.006	0.008	1
PF02207	Putative zinc finger in N-recognin (UBR box)	1	0.006	0.008	1
PF17927	Inositol 1,3,4-trisphosphate 5/6-kinase pre-ATP-grasp domain	1	0.006	0.008	1
PF20931	Dicer, platform domain	1	0.006	0.008	1
PF28562	C14orf132	1	0.006	0.008	1
PF00240	Ubiquitin family	1	0.006	0.008	1
PF25787	Sleeping Beauty transposase HTH domain	1	0.006	0.008	1
PF01697	Glycosyltransferase family 92	1	0.006	0.008	1
PF00111	2Fe-2S iron-sulfur cluster binding domain	1	0.006	0.008	1
PF00941	FAD binding domain in molybdopterin dehydrogenase	1	0.006	0.008	1
PF02738	Molybdopterin cofactor-binding domain	1	0.006	0.008	1
PF01799	[2Fe-2S] binding domain	1	0.006	0.008	1
PF20256	Molybdopterin cofactor-binding domain	1	0.006	0.008	1
PF01315	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	1	0.006	0.008	1
PF03450	CO dehydrogenase flavoprotein C-terminal domain	1	0.006	0.008	1
PF13895	Immunoglobulin domain	1	0.006	0.008	2
PF13385	Concanavalin A-like lectin/glucanases superfamily	1	0.006	0.008	1
PF13360	Outer membrane protein assembly factor BamB	1	0.006	0.008	1
PF03777	ChpA-C	1	0.006	0.008	1
PF12833	Helix-turn-helix domain	1	0.006	0.008	1
PF00932	Lamin Tail Domain	1	0.006	0.008	1
PF20703	Novel STAND NTPase 1	1	0.006	0.008	1
PF00652	Ricin-type beta-trefoil lectin domain	1	0.006	0.008	2
PF04264	YceI-like domain	1	0.006	0.008	1
PF07228	Stage II sporulation protein E (SpoIIE)	1	0.006	0.008	2
PF08220	DeoR-like helix-turn-helix domain	1	0.006	0.008	1
PF01638	HxlR-like helix-turn-helix	1	0.006	0.008	1
PF19707	Family of unknown function (DUF6204)	1	0.006	0.008	1
PF01590	GAF domain	1	0.006	0.008	1
PF00455	DeoR C terminal sensor domain	1	0.006	0.008	1
PF20239	Family of unknown function (DUF6596)	1	0.006	0.008	1
PF00187	Chitin recognition protein	1	0.006	0.008	1
PF03142	Chitin synthase	1	0.006	0.008	1
PF22042	Elongation factor G domain 2	1	0.006	0.008	1
PF13347	MFS/sugar transport protein	1	0.006	0.008	1
PF21018	TypA/BipA C-terminal domain	1	0.006	0.008	1
PF08766	DEK C terminal domain	1	0.006	0.008	1
PF06487	Sin3 associated polypeptide p18 (SAP18)	1	0.006	0.008	1
PF00679	Elongation factor G C-terminus	1	0.006	0.008	1
PF04857	CAF1 family ribonuclease	1	0.006	0.008	1
PF00009	Elongation factor Tu GTP binding domain	1	0.006	0.008	1
PF12273	Rcr1/2	1	0.006	0.008	1
PF00010	Helix-loop-helix DNA-binding domain	1	0.006	0.008	1
PF07808	RED-like protein N-terminal region	1	0.006	0.008	1
PF01156	Inosine-uridine preferring nucleoside hydrolase	1	0.006	0.008	1
PF04565	RNA polymerase Rpb2, domain 3	1	0.006	0.008	1
PF04563	RNA polymerase beta subunit	1	0.006	0.008	1
PF00562	RNA polymerase Rpb2, domain 6	1	0.006	0.008	1
PF16727	DNA repair protein REV1 C-terminal domain	1	0.006	0.008	1
PF09402	Man1-Src1p-C-terminal domain	1	0.006	0.008	1
PF04561	RNA polymerase Rpb2, domain 2	1	0.006	0.008	1
PF14377	Ubiquitin binding region	1	0.006	0.008	1
PF00817	impB/mucB/samB family	1	0.006	0.008	1
PF06883	RNA polymerase I, Rpa2 specific domain	1	0.006	0.008	1
PF21999	DNA polymerase-iota, thumb domain	1	0.006	0.008	1
PF12949	HeH/LEM domain	1	0.006	0.008	1
PF11799	impB/mucB/samB family C-terminal domain	1	0.006	0.008	1
PF12400	STIMATE family	1	0.006	0.008	1
PF21236	26S proteasome regulatory subunit 7, OB domain	1	0.006	0.008	1
PF01822	WSC domain	1	0.006	0.008	1
PF09282	Mago binding	1	0.006	0.008	1
PF04560	RNA polymerase Rpb2, domain 7	1	0.006	0.008	1
PF27934	PSI+ induction protein 2	1	0.006	0.008	1
PF00226	DnaJ domain	1	0.006	0.008	1
PF03712	Copper type II ascorbate-dependent monooxygenase, C-terminal domain	1	0.006	0.008	1
PF24545	TPPC8 first Ig-like domain	1	0.006	0.008	1
PF00658	MLLE domain	1	0.006	0.008	1
PF24784	Temptin C-terminal	1	0.006	0.008	1
PF12739	ER-Golgi trafficking TRAPP I complex 85 kDa subunit	1	0.006	0.008	2
PF02825	WWE domain	1	0.006	0.008	1
PF24546	TPPC8 third Ig-like domain	1	0.006	0.008	1
PF01082	Copper type II ascorbate-dependent monooxygenase, N-terminal domain	1	0.006	0.008	2
PF22586	ANCHR-like B-box zinc-binding domain	1	0.006	0.008	1
PF24542	TPPC8 C-terminal Ig-like domain	1	0.006	0.008	1
PF14752	Retinol binding protein receptor	1	0.006	0.008	1
PF00868	Transglutaminase family	1	0.006	0.008	1
PF09748	Transcription factor subunit Med10 of Mediator complex	1	0.006	0.008	1
PF24544	TPPC8 second Ig-like domain	1	0.006	0.008	1
PF03441	FAD binding domain of DNA photolyase	1	0.006	0.008	1
PF05158	RNA polymerase Rpc34 subunit	1	0.006	0.008	1
PF17830	STI1/HOP, DP domain	1	0.006	0.008	1
PF00875	DNA photolyase	1	0.006	0.008	1
PF09830	ATP adenylyltransferase C-terminal domain	1	0.006	0.008	1
PF00295	Glycosyl hydrolases family 28	1	0.006	0.008	1
PF19327	Ap4A phosphorylase N-terminal domain	1	0.006	0.008	1
PF01417	ENTH domain	1	0.006	0.008	1
PF08402	TOBE domain	1	0.006	0.008	1
PF13343	Bacterial extracellular solute-binding protein	1	0.006	0.008	1
PF13183	4Fe-4S dicluster domain	1	0.006	0.008	1
PF00962	Adenosine deaminase	1	0.006	0.008	1
PF00702	haloacid dehalogenase-like hydrolase	1	0.006	0.008	1
PF18368	Exo-beta-D-glucosaminidase Ig-fold domain	1	0.006	0.008	1
PF00703	Glycosyl hydrolases family 2	1	0.006	0.008	1
PF22666	Glycosyl hydrolase 2 galactose-binding domain-like	1	0.006	0.008	1
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	1	0.006	0.008	1
PF14085	Domain of unknown function (DUF4265)	1	0.006	0.008	1
PF13416	Bacterial extracellular solute-binding protein	1	0.006	0.008	1
PF04972	BON domain	1	0.006	0.008	1
PF02896	PEP-utilising enzyme, PEP-binding domain	1	0.006	0.008	1
PF17956	Nicotinate phosphoribosyltransferase C-terminal domain	1	0.006	0.008	1
PF04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	1	0.006	0.008	1
PF00391	PEP-utilising enzyme, mobile domain	1	0.006	0.008	1
PF00581	Rhodanese-like domain	1	0.006	0.008	1
PF17767	Nicotinate phosphoribosyltransferase (NAPRTase) N-terminal domain	1	0.006	0.008	1
PF14333	Domain of unknown function (DUF4389)	1	0.006	0.008	1
PF00571	CBS domain	1	0.006	0.008	1
PF01326	Pyruvate phosphate dikinase, AMP/ATP-binding domain	1	0.006	0.008	1
PF05239	PRC-barrel domain	1	0.006	0.008	1
PF03364	Polyketide cyclase / dehydrase and lipid transport	1	0.006	0.008	1
PF01872	RibD C-terminal domain	1	0.006	0.008	1
PF01909	Nucleotidyltransferase domain	1	0.006	0.008	1
PF00204	DNA gyrase B	1	0.006	0.008	1
PF02342	TerD domain	1	0.006	0.008	1
PF13411	MerR HTH family regulatory protein	1	0.006	0.008	1
PF19609	Family of unknown function (DUF6114)	1	0.006	0.008	1
PF17929	Tetracyclin repressor-like, C-terminal domain	1	0.006	0.008	1
PF19741	Family of unknown function (DUF6230)	1	0.006	0.008	1
PF13407	Periplasmic binding protein domain	1	0.006	0.008	1
PF13427	Aminoglycoside adenylyltransferase, C-terminal domain	1	0.006	0.008	1
PF09234	Domain of unknown function (DUF1963)	1	0.006	0.008	1
PF13532	2OG-Fe(II) oxygenase superfamily	1	0.006	0.008	1
PF17755	UvrA DNA-binding domain	1	0.006	0.008	1
PF01186	Lysyl oxidase	1	0.006	0.008	1
PF01551	Peptidase family M23	1	0.006	0.008	1
PF01663	Type I phosphodiesterase / nucleotide pyrophosphatase	1	0.006	0.008	1
PF04020	Mycobacterial 4 TMS phage holin, superfamily IV	1	0.006	0.008	1
PF01329	Pterin 4 alpha carbinolamine dehydratase	1	0.006	0.008	1
PF01569	PAP2 superfamily	1	0.006	0.008	1
PF00155	Aminotransferase class I and II	1	0.006	0.008	1
PF09335	VTT domain	1	0.006	0.008	1
PF01068	ATP dependent DNA ligase domain	1	0.006	0.008	1
PF17765	MmyB-like transcription regulator ligand binding domain	1	0.006	0.008	1
PF12706	Beta-lactamase superfamily domain	1	0.006	0.008	2
PF04675	DNA ligase N terminus	1	0.006	0.008	1
PF04679	ATP dependent DNA ligase C terminal region	1	0.006	0.008	1
PF00720	Subtilisin inhibitor-like	1	0.006	0.008	1
PF00781	Diacylglycerol kinase catalytic domain	1	0.006	0.008	1
PF16670	Phosphoinositide phospholipase C, Ca2+-dependent	1	0.006	0.008	1
PF09361	Phasin protein	1	0.006	0.008	1
PF00063	Myosin head (motor domain)	1	0.006	0.008	1
PF04114	Gaa1-like, GPI transamidase component	1	0.006	0.008	1
PF02167	Cytochrome C1 family	1	0.006	0.008	1
PF10873	Cysteine and tyrosine-rich protein 1	1	0.006	0.008	1
PF00560	Leucine Rich Repeat	1	0.006	0.008	1
PF05699	hAT family C-terminal dimerisation region	1	0.006	0.008	1
PF04203	Sortase domain	1	0.006	0.008	1
PF00171	Aldehyde dehydrogenase family	1	0.006	0.008	2
PF21340	Cip1-like, core domain	1	0.006	0.008	1
